"SubjectID" "ActivityName" "AverageOfBodyAcceleration-ThroughTime-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-X-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Y-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Z-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfGravityAcceleration-ThroughTime-Magnitude-Mean" "AverageOfGravityAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-X-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Y-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Z-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-StandardDeviation"
23 "WALKING_DOWNSTAIRS" 0.273762136909091 -0.0204312828096364 -0.110725401145455 -0.869480199236364 -0.824498766563636 -0.775395744181818 0.623409933090909 0.104927768465455 0.173898917218182 -0.982186465454545 -0.975272893818182 -0.958549792363636 0.0793732869090909 0.0231115541018182 -0.00655225705545455 -0.850429385072727 -0.8462073058 -0.841167198127273 -0.0243894696545455 -0.0860206776545454 0.0881658251236364 -0.906612188181818 -0.773232632545455 -0.859808255145455 -0.0986598539636364 -0.0485384268 -0.0689908851509091 -0.895115870181818 -0.802505146181818 -0.898952491090909 -0.826688375472727 -0.830730351572364 -0.826688375472727 -0.830730351572364 -0.842173206181818 -0.818899167018182 -0.815339484909091 -0.784767304 -0.847038000847273 -0.805476929454545 -0.863410728909091 -0.829850792527273 -0.80702190412 -0.872547070363636 -0.832920694327273 -0.776627442236364 -0.859839451818182 -0.853871590563636 -0.838869564392727 -0.854389659109091 -0.848530326927273 -0.8441242734 -0.885106669818182 -0.789207808872727 -0.860123959145455 -0.913797578727273 -0.766210256909091 -0.873310816527273 -0.816829104727273 -0.865313341690909 -0.821445542872727 -0.816198771492727 -0.794105095272727 -0.816527842234545 -0.821434110618182 -0.800184159090909
23 "WALKING_UPSTAIRS" 0.26006541 -0.0147796414600143 -0.10697303197 -0.624550416785714 -0.530051820926714 -0.441431850652857 0.534832926142857 0.0205864929285714 0.100606692791429 -0.958069289571429 -0.954426777714286 -0.928447441285714 0.0870865747028571 0.0272986719927143 0.000345083231428571 -0.615603007414286 -0.625408185514286 -0.611643653682857 -0.0177564382928571 -0.0743461856164286 0.058122682675 -0.754043582 -0.489298229171429 -0.597589195478571 -0.109943939242857 -0.0257240165257143 -0.0289208063314286 -0.734952457857143 -0.546010569985714 -0.745327345428571 -0.528435026767143 -0.5678840117 -0.528435026767143 -0.5678840117 -0.5962420937 -0.563079543168571 -0.5291494021 -0.530677108571429 -0.62796095448 -0.56941873384 -0.608102084042857 -0.5531717835 -0.492502181292857 -0.632846323355714 -0.549688977685143 -0.46010846745 -0.627214225985714 -0.634923147987143 -0.591096343 -0.639307626742857 -0.642344868845714 -0.632593297238571 -0.6892749983 -0.499179451585714 -0.615198545342857 -0.775860487571429 -0.489111620792857 -0.630539140414286 -0.537589480442857 -0.654795770785714 -0.549949098385714 -0.584250094671429 -0.528951236962857 -0.619362471757143 -0.582889492585714 -0.585386159214286
24 "LAYING" 0.341090633970588 -0.0193290111523529 -0.109507588705882 -0.353578782102941 -0.214247121763235 -0.324453994838235 0.802842121176471 -0.0753897745735294 -0.0865476078529412 -0.965807360441176 -0.940797148235294 -0.943999612941177 0.0403877567014706 -0.0758317542136765 -0.0665259964652941 -0.497145400294118 -0.402570423941176 -0.491885830294118 -0.0521678266264706 -0.0494179105161765 0.103085576486765 -0.569525748676471 -0.570479522352941 -0.463243872205882 -0.104969950661765 -0.0265758884897059 -0.0572058971588235 -0.541894666167647 -0.617117041323529 -0.615569681617647 -0.275429411302941 -0.306360346902941 -0.275429411302941 -0.306360346902941 -0.452138461852941 -0.388957264367647 -0.411165391573529 -0.527536083705882 -0.610085469264706 -0.597998477794118 -0.41862784525 -0.261655174942647 -0.346899029710294 -0.330863793169412 -0.241788033463235 -0.368374907117647 -0.516411183676471 -0.436777247941176 -0.457715380058824 -0.522752766911765 -0.406331823897059 -0.524231247411765 -0.461860149926471 -0.545023099411765 -0.461715094558824 -0.605683735294118 -0.590777566617647 -0.515415020588235 -0.307248592851471 -0.415636594725 -0.408502304882353 -0.370234169122059 -0.542880477647059 -0.6024056975 -0.606874835441176 -0.615289114558824
24 "SITTING" 0.278082652166667 -0.013849357681 -0.109101097166667 -0.917839704183333 -0.882130224166667 -0.880981602333333 0.8137732505 0.07253419895 0.0728315236183333 -0.9878142745 -0.978464512833333 -0.959917703333333 0.0846237662533333 0.00154254411946667 -0.00256968739833333 -0.928424819 -0.916744192166667 -0.925217854666667 -0.00715670977833333 -0.0888221888316667 0.0787513647166667 -0.932206459333333 -0.9268476565 -0.914983964 -0.105430252166667 -0.0399423129166667 -0.0523058708083333 -0.937102054 -0.944000111166667 -0.946875418166667 -0.89129750585 -0.894431720283333 -0.89129750585 -0.894431720283333 -0.922688332 -0.913854856766667 -0.898097489 -0.910389235 -0.945138072166667 -0.943215714333333 -0.924805660666667 -0.891608667583333 -0.89514631665 -0.915824741716667 -0.884131500333333 -0.882498746 -0.930774937166667 -0.919290940833333 -0.917122023666667 -0.932511504 -0.919916252833333 -0.932059820666667 -0.918549589833333 -0.926063452666667 -0.918453513333333 -0.936930398833333 -0.9283379765 -0.921753938833333 -0.895537902998333 -0.909667962833333 -0.914001844 -0.913249394216667 -0.920871105166667 -0.919123309666667 -0.945350918833333 -0.944463082833333
24 "STANDING" 0.285637334090909 -0.0176214558925909 -0.111091915806818 -0.775741002795455 -0.698819923545455 -0.736318764625 0.592037996363636 0.142009726204545 0.135898135478409 -0.982436970454545 -0.971329999090909 -0.966685374886364 0.0587550270704545 0.0143107159373864 0.00182803617943182 -0.8133878375 -0.763201205522727 -0.805996332613636 -0.0268813027329545 -0.0702110245704545 0.0852778783636364 -0.84053229125 -0.817868274545455 -0.7984228525 -0.0995807062218182 -0.0325366211715909 -0.0521309847840909 -0.821281700340909 -0.839426926136364 -0.847312148409091 -0.728372256839773 -0.759884164592045 -0.728372256839773 -0.759884164592045 -0.788146807045455 -0.777720972193182 -0.775934083988636 -0.811759312352273 -0.839732591590909 -0.839907521590909 -0.802212236727273 -0.7180072609375 -0.753748930352273 -0.766788876994318 -0.708261618465909 -0.747939809318182 -0.826507273409091 -0.778188310681818 -0.796588233863636 -0.816649914772727 -0.763075317102273 -0.814210604431818 -0.7970472095 -0.814042985568182 -0.791726476931818 -0.85484027 -0.822498266818182 -0.819907426704545 -0.759227407680909 -0.797556480840909 -0.784245704204545 -0.771092018376705 -0.815877109545455 -0.843483289772727 -0.846195978068182 -0.843283827954545
24 "WALKING" 0.18564345797619 -0.0130888694311905 -0.0961390510714286 -0.360890152164286 -0.186345751842857 -0.311301421904762 0.90327927547619 -0.132132672785714 -0.14304121452381 -0.950608784761905 -0.924157869047619 -0.919966115714286 0.1471639825 0.0826641386880952 0.00697132543333333 -0.510497541666667 -0.420595701328571 -0.510198966452381 -0.0118621151142857 -0.1068880005 0.0579223311380952 -0.560550345404762 -0.575118871904762 -0.414737644285714 -0.0990134074285714 -0.0575283632047619 -0.0477543892642857 -0.572957185547619 -0.628360143333333 -0.625488535952381 -0.264619837380952 -0.307489633790476 -0.264619837380952 -0.307489633790476 -0.466755909285714 -0.413247342952381 -0.395943496190476 -0.514562783285714 -0.62468042952381 -0.615946994761905 -0.407979997404762 -0.245674243261905 -0.335904715952381 -0.343624785747619 -0.210205884452381 -0.354142341119048 -0.52526495 -0.445621395642857 -0.475918163166667 -0.539623651666667 -0.432794640404762 -0.542765412285714 -0.473528628666667 -0.549052064285714 -0.434444084761905 -0.58980813547619 -0.595932999761905 -0.464775114761905 -0.301155247704762 -0.41973180397619 -0.41403002997619 -0.417401324333333 -0.544685291190476 -0.581513989761905 -0.623165917619048 -0.633814860238095
24 "WALKING_DOWNSTAIRS" 0.273994009555556 -0.0198789743795556 -0.105037625111111 -0.886380299466667 -0.83472386174 -0.856160126444445 0.788610134 0.0984167550222222 0.0870400597066667 -0.986391900888889 -0.973918256666667 -0.971921025555556 0.0701202561333333 -0.000568878714911111 0.00554733093777778 -0.904075132444444 -0.884358756444444 -0.901520904222222 0.000530952633333332 -0.0813207157333333 0.0761589159111111 -0.912903304 -0.904946093111111 -0.893278815111111 -0.110602110377778 -0.04902245 -0.0619737302444444 -0.919523746222222 -0.924186044888889 -0.925284542222222 -0.855273879866667 -0.8743083972 -0.855273879866667 -0.8743083972 -0.893588262666667 -0.890429044444444 -0.872048720222222 -0.901236343111111 -0.924178504222222 -0.926720357555556 -0.899515544 -0.852890093422222 -0.868917000888889 -0.881894784642222 -0.835448964133333 -0.860279303555556 -0.910814189555556 -0.891701846222222 -0.895655640444444 -0.90557406 -0.884116071111111 -0.906066683111111 -0.898680016444444 -0.907926973333333 -0.894670007111111 -0.917865801111111 -0.904186504 -0.902880963111111 -0.875974811466667 -0.892396920666667 -0.893565989555556 -0.886358795777778 -0.909312507777778 -0.913691089111111 -0.930021242444444 -0.927283942222222
24 "WALKING_UPSTAIRS" 0.260336940641026 -0.0204695772948718 -0.110028489448718 -0.704185879779487 -0.609577862410256 -0.65622881224359 0.459534289615385 0.220419676423077 0.197336079833333 -0.972938470384615 -0.965411957307692 -0.960265228717949 0.0970239618974359 0.0239815324334615 0.0167179042346154 -0.754368254230769 -0.696871697897436 -0.752215388717949 -0.0164428216128205 -0.0871015908435897 0.0893726259102564 -0.801039676153846 -0.763958940384615 -0.712391394538462 -0.085544600675641 -0.041005507624359 -0.0597237001435897 -0.775386937435897 -0.789394777051282 -0.800564582307692 -0.645221522325641 -0.696818237589744 -0.645221522325641 -0.696818237589744 -0.726005565384615 -0.711698933346154 -0.69247786474359 -0.756136815641026 -0.791053343846154 -0.793170385128205 -0.736381803846154 -0.6386264345 -0.680066602910256 -0.693291661961538 -0.619634714858974 -0.67035500025641 -0.76746953474359 -0.716742215128205 -0.739026169730769 -0.762781792692308 -0.696103727846154 -0.763840189102564 -0.747756253294872 -0.756226045769231 -0.713238188589744 -0.818385130384615 -0.771152794230769 -0.739297635 -0.694767385217949 -0.745433288653846 -0.721365988974359 -0.702158672064103 -0.763627907051282 -0.796075117051282 -0.800315225 -0.79835249525641
25 "LAYING" 0.372906050217391 0.0225263059132609 -0.199973796478261 -0.51974549898913 -0.273811272056522 -0.472999442380435 0.584832103913044 0.0203362368369565 0.280988715380435 -0.923222575543478 -0.823303536413043 -0.812860052065217 0.0676788052601087 -0.00626429434532609 -0.0451722984884783 -0.669705669673913 -0.568064652173913 -0.788576787391304 0.0436986706782609 -0.115860653802935 0.113888522395978 -0.51476473573913 -0.606526479782609 -0.595060504021739 -0.138051841463043 -0.00791508473423913 -0.0200030863329348 -0.629104171304348 -0.851983818913044 -0.734590608804348 -0.317651506978261 -0.448554298630435 -0.317651506978261 -0.448554298630435 -0.655771543043478 -0.654671712717391 -0.408960664672826 -0.517553826228261 -0.764577330543478 -0.794862392173913 -0.58238916576087 -0.37858181875 -0.612632154891304 -0.498312146023913 -0.271556503603261 -0.447162410869565 -0.68272519923913 -0.596373479347826 -0.770784792173913 -0.686223007934783 -0.566574899195652 -0.805130991086957 -0.484996569913043 -0.707798946956522 -0.594087593152174 -0.52886543376087 -0.559034733369565 -0.633192800217391 -0.506917327673913 -0.507945881402174 -0.646340182934783 -0.668341295108696 -0.620276482282609 -0.537615661576087 -0.798812784021739 -0.804514989021739
25 "SITTING" 0.277932610428571 -0.0227278975985714 -0.110043750214286 -0.947788903571429 -0.886292441128571 -0.923541230142857 0.887089858714286 0.00952726772857143 0.175689651157143 -0.995045542428571 -0.975011191 -0.980998850428571 0.0765924739285714 0.0115565287052857 -0.0107258527011571 -0.950701566142857 -0.919608524142857 -0.957446050142857 -0.0258324308785714 -0.0781304052428571 0.0903518036714286 -0.924788272857143 -0.944592592571429 -0.936097698285714 -0.105365664185714 -0.0346307657571429 -0.0600863156714286 -0.939447949857143 -0.972961079142857 -0.951964496571429 -0.915273935142857 -0.931640038571429 -0.915273935142857 -0.931640038571429 -0.942404962714286 -0.940848404 -0.920224851571429 -0.925230506714286 -0.959715617285714 -0.966058708857143 -0.95070692 -0.899943539714286 -0.936608604428571 -0.946866509428571 -0.886134591914286 -0.921816127285714 -0.95260048 -0.924475882714286 -0.954365757428571 -0.953215983428571 -0.919903108 -0.959105892 -0.924566484857143 -0.954380465571429 -0.936029731 -0.925936937142857 -0.939722232571429 -0.942003256 -0.935009360142857 -0.939947767857143 -0.942155490142857 -0.938622213142857 -0.939127808857143 -0.929137578142857 -0.967593967571429 -0.966242038857143
25 "STANDING" 0.287010254578313 -0.0191069216745783 -0.117718998879518 -0.756411658313253 -0.570192600566265 -0.69055146 0.773886443012048 0.0354617637831325 0.216176887914458 -0.980550133614458 -0.954075241927711 -0.946430892168675 0.087895659326506 0.000523782178313252 -0.00461775931228916 -0.80761961313253 -0.724467786506024 -0.860755663855422 -0.0154980537433735 -0.0815623920289157 0.0914868758915663 -0.705348535795181 -0.765723229036145 -0.769224324819277 -0.0983360334819277 -0.0278819782795181 -0.0514512933839759 -0.77522907746988 -0.904833722530121 -0.840495423253012 -0.666435935060241 -0.732300860963855 -0.666435935060241 -0.732300860963855 -0.789317857108434 -0.786456383012048 -0.667042932891566 -0.709267626401205 -0.852521731084337 -0.882225431084337 -0.779929027349398 -0.633163249518072 -0.766554129156626 -0.748383349843374 -0.567203553360241 -0.676854984373494 -0.816548377590361 -0.746076992650602 -0.851874594096386 -0.815697124216867 -0.719526231566265 -0.868261220120482 -0.69989657386747 -0.825801023975904 -0.771931927951807 -0.710817305253012 -0.737579004698795 -0.789735113373494 -0.746024154939759 -0.766222755783132 -0.790090450963855 -0.783272503975904 -0.76925489939759 -0.722436154493976 -0.886984537951807 -0.884452351325301
25 "WALKING" 0.14226932223662 -0.0794364405390141 0.015256354943662 -0.589972144366197 -0.322503881080282 -0.447231591887324 0.456747122394366 0.104451961760563 0.293334116760563 -0.86789416915493 -0.809013863859155 -0.731830882253521 0.093805621384507 0.0198315498880282 -0.0178909724788732 -0.735092689295775 -0.652542820985916 -0.824889962394366 -0.00650963562676057 -0.0722385347349296 0.108098836556338 -0.559645332873239 -0.660171638309859 -0.652839188873239 -0.05454509478 -0.0888591848995775 -0.0912394607661972 -0.704100557605634 -0.87427867915493 -0.779793602394366 -0.338491964239437 -0.448749346492958 -0.338491964239437 -0.448749346492958 -0.72392827971831 -0.717845081126761 -0.459663995366197 -0.554156781070423 -0.806290032816901 -0.834284737464789 -0.63820227056338 -0.433225794169014 -0.607144602535211 -0.573233634507042 -0.31572087378169 -0.415277094857746 -0.742217434929577 -0.669388527746479 -0.807023125915493 -0.751904395633803 -0.657854849295775 -0.84163594943662 -0.547636705676056 -0.742765248028169 -0.649830083661972 -0.569326850323944 -0.621379246056338 -0.68676155084507 -0.531228079211268 -0.498333279253521 -0.712702831549296 -0.726293921408451 -0.66547847971831 -0.564885957492958 -0.836212928450704 -0.843837943661972
25 "WALKING_DOWNSTAIRS" 0.274294888958333 -0.0173564797104167 -0.103287951125 -0.895174672083333 -0.81970344286875 -0.870102850208333 0.800707392291667 0.0317812318541667 0.198355395533958 -0.9891480825 -0.982353174166667 -0.975901780625 0.0829593973125 -0.00637405723729167 -0.00214846547395833 -0.915778566458333 -0.875436835416667 -0.937495537916667 -0.025580148825 -0.0758460759583333 0.0843055130208333 -0.881500043333333 -0.898801354791667 -0.901019794166667 -0.112055202520833 -0.0484289883916667 -0.06236267959125 -0.904152675416667 -0.958883049583333 -0.928163176875 -0.861204449166667 -0.882199196666667 -0.861204449166667 -0.882199196666667 -0.9069911225 -0.905915017291667 -0.863918624166667 -0.87957002125 -0.936987983541667 -0.948377903958333 -0.906450252916667 -0.8360091329375 -0.897471724791667 -0.8913208525 -0.822582067604167 -0.865683923958333 -0.918440170625 -0.883142761875 -0.932133733125 -0.920857269375 -0.875691714166667 -0.941519362916667 -0.870561581458333 -0.923368930416667 -0.897521902083333 -0.886021787291667 -0.887160381041667 -0.91127798375 -0.8861766825 -0.897805548541667 -0.906093929166667 -0.90593082625 -0.899559259583333 -0.886990618541667 -0.950012247291667 -0.9496707025
25 "WALKING_UPSTAIRS" 0.261034073111111 -0.00722810830533333 -0.113162767111111 -0.692262501111111 -0.456679310931111 -0.570313303333333 0.533549099777778 0.108127578844444 0.253416674933333 -0.966268230666667 -0.905987040666667 -0.875310817311111 0.0870372490684444 0.0274180320513333 0.0540385870755556 -0.767940864888889 -0.675262548 -0.83186214 -0.01011280158 -0.0588380040688889 0.100467236244444 -0.593704268311111 -0.715181276666667 -0.710493849777778 -0.150896014422222 -0.041025494424 -0.0654066493755556 -0.733726885333333 -0.877416146222222 -0.807287905777778 -0.547187997777778 -0.623729047111111 -0.547187997777778 -0.623729047111111 -0.748487927777778 -0.741973927111111 -0.542575588022222 -0.609171112666667 -0.822142933777778 -0.849620960222222 -0.720377382 -0.536571857555556 -0.673686793555556 -0.682495726888889 -0.453262373535556 -0.552874229133333 -0.774362790666667 -0.699372386444444 -0.821845046666667 -0.782390336 -0.671083430222222 -0.840605631333333 -0.596199317711111 -0.778845755333333 -0.710819963555556 -0.598948558 -0.68474669 -0.737356860444444 -0.666718506444444 -0.662340002666667 -0.746725396222222 -0.738148822 -0.697826949555556 -0.62256092 -0.854627326 -0.853930254888889
26 "LAYING" 0.351585843015873 -0.023814055455381 -0.110327207679365 -0.237057496380952 -0.161069224153968 -0.405852631 0.788287365714286 -0.0440557244444444 0.152363802203175 -0.948578460634921 -0.93392287984127 -0.938893444603175 0.0284174081857143 -0.000392669041269841 -0.0733430152803651 -0.350093712163492 -0.339380303066667 -0.530001397142857 -0.0204515237904762 -0.0872444008920635 0.0900357353238095 -0.515828136412698 -0.605822174603175 -0.402336743063492 -0.126160418433333 -0.040853363375873 -0.0811658285761905 -0.438027807536508 -0.661626751746032 -0.534596848412698 -0.194037284014286 -0.249356056968254 -0.194037284014286 -0.249356056968254 -0.366112836496825 -0.336965308380952 -0.38978397168254 -0.510077946920635 -0.580338538095238 -0.622750099365079 -0.284590008392063 -0.207455886142857 -0.433333525825397 -0.220881644111111 -0.192483198787302 -0.439963283809524 -0.38391373247619 -0.376630197409524 -0.514645386825397 -0.373743753936508 -0.343667028307936 -0.544799995079365 -0.384679407619048 -0.596050019365079 -0.361160609015873 -0.558770144619048 -0.615601400793651 -0.472501089365079 -0.269272054309524 -0.35753747031746 -0.336706963761905 -0.343817411355556 -0.54062643015873 -0.575379134888889 -0.633987047619048 -0.635370284285714
26 "SITTING" 0.278045841204819 -0.0178404449268675 -0.110357904662651 -0.936412702771084 -0.911088589036145 -0.936580666024096 0.740433998313253 0.0529803200240964 0.202172282416867 -0.995412983855422 -0.984221840722892 -0.980704396506024 0.074373798373494 0.0099174001926506 0.00198888000160241 -0.940754145108434 -0.93451632939759 -0.958324930240964 -0.0153417897289157 -0.0804802745060241 0.0848628570831325 -0.949483676987952 -0.957207516144578 -0.940668979638554 -0.0976625986144578 -0.0480064329156627 -0.0551564208313253 -0.946601067530121 -0.967475508192771 -0.957725193855422 -0.924788415060241 -0.926357568674699 -0.924788415060241 -0.926357568674699 -0.943373747349398 -0.936361999060241 -0.93806492626506 -0.943378320240964 -0.962055809759036 -0.962353594819277 -0.93904164386747 -0.91952048126506 -0.94404681313253 -0.935699178096386 -0.9119691997 -0.936830472289157 -0.943282234698795 -0.937126864698795 -0.956130999879518 -0.943466484481928 -0.936260853891566 -0.95919775939759 -0.937612275542169 -0.958247229638554 -0.939653548554217 -0.953347043493976 -0.957082957469879 -0.946527068072289 -0.927608977590361 -0.936579977686747 -0.935708099879518 -0.936961270096386 -0.951009646024096 -0.948016996385542 -0.964444703373494 -0.962092814337349
26 "STANDING" 0.286022100384615 -0.0153556339038462 -0.111449571858974 -0.825447293320513 -0.799611646605128 -0.855453545897436 0.399894623589744 0.272466846371795 0.327982126219231 -0.984311910641026 -0.969991586538462 -0.963056907692308 0.079175233525641 0.00550501271782051 -0.00274951229461538 -0.85152276325641 -0.844833852820513 -0.898665733846154 -0.00556771662307692 -0.0932620739064103 0.0787805877737179 -0.892779299358974 -0.896468858589744 -0.85965234474359 -0.101297745705128 -0.0381087515769231 -0.0480106082320513 -0.874625759358974 -0.923087179487179 -0.896849680512821 -0.811947297551282 -0.813931002012821 -0.811947297551282 -0.813931002012821 -0.858987437884615 -0.846183940974359 -0.847358557179487 -0.871221259358974 -0.906605091666667 -0.914818534871795 -0.838574568038462 -0.809737386605128 -0.867956152820513 -0.821112675282051 -0.806858640064103 -0.860107883076923 -0.860771219615385 -0.856456531025641 -0.890926830512821 -0.855558225564103 -0.842711718602564 -0.904976246153846 -0.86216862525641 -0.899941895128205 -0.852700743974359 -0.902809032307692 -0.89563379 -0.874992148974359 -0.821402037439744 -0.838552151889744 -0.849938057692308 -0.842083923602564 -0.883456531923077 -0.885407988205128 -0.918049376538462 -0.916826389615385
26 "WALKING" 0.173305680680357 -0.00417495813017857 -0.0933910950214286 -0.216806731964286 -0.149240145178571 -0.399117268214286 0.855213540892857 -0.0577258723035714 0.144098339128036 -0.901310245714286 -0.907572608625 -0.903273766785714 0.1206969102125 0.00949900883214286 0.0309463684107143 -0.358052248410714 -0.33796544125 -0.544410865714286 -0.0370832908517857 -0.0715619767417857 0.140213173367857 -0.532731214357143 -0.601687515892857 -0.401024754285714 -0.0623454010678571 -0.04294129745625 -0.0586321834996071 -0.458231028839286 -0.668102144107143 -0.534847802142857 -0.168794014178571 -0.210082683714286 -0.168794014178571 -0.210082683714286 -0.376397332517857 -0.342408633228571 -0.3811512445 -0.512385988857143 -0.586566521071429 -0.639339657678571 -0.278303875919643 -0.19347237725 -0.431150939107143 -0.195593733142857 -0.182493714357143 -0.431611196071429 -0.392268306 -0.378459714946429 -0.527920803214286 -0.380616179571429 -0.338811407089286 -0.560011545892857 -0.406973553625 -0.595542196785714 -0.376500553803571 -0.5737254065 -0.610016043571429 -0.465455863214286 -0.2393762380125 -0.320618513864286 -0.350243207875 -0.340196782805357 -0.542925340535714 -0.577133383160714 -0.645828548214286 -0.65676963375
26 "WALKING_DOWNSTAIRS" 0.274205422291667 -0.0171401092354167 -0.106762632520833 -0.86471406 -0.828508272029167 -0.88197473125 0.465844194583333 0.244053159833333 0.305697650541667 -0.989229497291667 -0.983889149166667 -0.979486520833333 0.0618693603208333 0.01835131060625 0.00117630147366667 -0.878839645 -0.870711731041667 -0.918539969583333 -0.0173669944583333 -0.0817844289583333 0.09439556625 -0.907985132708333 -0.915602397708333 -0.876562674791667 -0.113313442541667 -0.0352823333208333 -0.0620242021458333 -0.894799972916667 -0.935264737708333 -0.908458915625 -0.850302669020833 -0.854713137541667 -0.850302669020833 -0.854713137541667 -0.884411657916667 -0.874397671875 -0.877657294791667 -0.894151014791667 -0.921843337916667 -0.92532911 -0.876062101854167 -0.8445450959375 -0.894644140208333 -0.860749212083333 -0.830995334333333 -0.883822948541667 -0.884385627083333 -0.8787386575 -0.914179992708333 -0.88408700875 -0.870798718854167 -0.921736041666667 -0.87919145875 -0.916877117291667 -0.875014889166667 -0.917290184166667 -0.915608590625 -0.888573931458333 -0.8565335611375 -0.875743260979167 -0.874164530833333 -0.875643017916667 -0.906255586875 -0.9042306525 -0.930563196458333 -0.924085095208333
